id,name,categories,latitude,longitude,address,zip_code,price,rating,review_count,url
yOExrx7BLXoLAeeHH21B6g,RonDooley's,"['foodtrucks', 'tradamerican']",30.00204,-98.104568,411 Fm 2325,78676,,4,5,https://www.yelp.com/biz/rondooleys-wimberley?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
05nl0g-5ywf708NLkfCd-Q,Sweet-n-Cheezy,"['foodtrucks', 'shavedice', 'sandwiches']",30.56114769,-97.68193054,,78665,$,4.5,124,https://www.yelp.com/biz/sweet-n-cheezy-round-rock-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
yr-s6ShBcB6xqMbEbi3IgQ,Tug's Bar-B-Cue,['foodtrucks'],30.266944,-97.742778,298 E 15th St,78701,$,4,1,https://www.yelp.com/biz/tugs-bar-b-cue-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
xMqTD6_Q6IfayXLdXkI2jQ,Rad Sno,"['foodtrucks', 'shavedice']",30.2610008,-97.7575574,1210 Barton Springs Rd,78704,$,5,2,https://www.yelp.com/biz/rad-sno-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
2HPZFLf_dQrdm47iCCyo1A,Local Yokel,"['foodtrucks', 'tradamerican', 'sandwiches']",30.169317,-97.826674,10212 Manchaca Rd,78748,,3.5,3,https://www.yelp.com/biz/local-yokel-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
qXw2SE8cMG6IBYv4vUzaMg,Taqueria La Sabrosita,"['tacos', 'foodtrucks']",30.24080747,-97.68723784,,78723,,3,1,https://www.yelp.com/biz/taqueria-la-sabrosita-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
RQleLgd7ZN3Q8rNhFkT6sA,Rib Majesty BBQ,"['bbq', 'foodtrucks']",30.202633,-97.668146,1190 Chicon St,78758,$$,3.5,6,https://www.yelp.com/biz/rib-majesty-bbq-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
DhScx3wW3AECbPfL6u9eKw,Taqueria  Adelitas,"['foodtrucks', 'streetvendors', 'mexican']",30.20589214,-97.77417663,5501 S Congress,78745,$,4.5,3,https://www.yelp.com/biz/taqueria-adelitas-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
eyOBZMAU8HygoJcTSQ7myQ,Ice Ice Baby,"['desserts', 'foodtrucks']",30.26995,-97.73068,916 E 11th St,78702,$$,4,2,https://www.yelp.com/biz/ice-ice-baby-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
mjlFoDUy6ghF8Oelp4YqGA,Legend Coffee,"['coffee', 'foodtrucks']",30.27009,-97.73126,900 E 11th St,78702,$,4.5,59,https://www.yelp.com/biz/legend-coffee-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
NbanK-0BBOTCLYz_DJgK4g,Willie's Catering BBQ and Burgers,"['bbq', 'foodtrucks', 'burgers']",30.19426,-97.92428,11606 Fm 1826,78737,$,4.5,15,https://www.yelp.com/biz/willies-catering-bbq-and-burgers-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
2_pgHJUMugShCypWAGtEoQ,Malone Specialty Coffee,"['coffee', 'foodtrucks']",30.2596502,-97.758223,517 S Lamar,78704,$,4.5,34,https://www.yelp.com/biz/malone-specialty-coffee-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
SWZkZQF-LU1aPgS2Osz4qA,Taco Truck,['foodtrucks'],30.31675065,-97.70399127,1101 Reinli St,78723,,4,2,https://www.yelp.com/biz/taco-truck-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
ZSzCO4zQSOh4mzhiTpt-ZA,Wunder Pig Barbecue,"['foodtrucks', 'bbq']",30.24350166,-97.76557159,,78704,$$,4,29,https://www.yelp.com/biz/wunder-pig-barbecue-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
2FLuME-CArYr3htyGSV1Fw,Gourdough's,"['donuts', 'foodtrucks']",30.24211,-97.72937,1903 E Riverside Dr,78741,,2.5,4,https://www.yelp.com/biz/gourdoughs-austin-6?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
XSF2YYhzeGpK2HE5sSHrKg,masala2go,['foodtrucks'],30.26944,-97.74359,,78701,,1,1,https://www.yelp.com/biz/masala2go-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
YUQ74MvNMlFBTFxb3ZQlsw,Voodoo Ice,"['shavedice', 'foodtrucks', 'icecream']",30.193275,-98.100999,1005 W Hwy 290,78620,,5,2,https://www.yelp.com/biz/voodoo-ice-dripping-springs?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
uiXs0_LRLlq0SqJ-o8GO9Q,Neapolitan Express,"['pizza', 'foodtrucks']",30.26527,-97.74386,3rd St & Congress Ave,78701,,2.5,3,https://www.yelp.com/biz/neapolitan-express-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
0zvksdKNdqFCIfyvbxIs6g,Taqueria Mina,"['tex-mex', 'foodtrucks', 'breakfast_brunch']",30.17919253,-97.84007017,3004 Slaughter,78748,$,4.5,7,https://www.yelp.com/biz/taqueria-mina-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
euE_2MGHpzOtrkGKIkkPpA,Level Up,"['foodtrucks', 'soup', 'juicebars']",30.18529692,-97.79185608,7800 S 1st St,78745,$,5,74,https://www.yelp.com/biz/level-up-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
yz8uGQJlR7M70dz45Adcmg,"Los Queretanos Comida Mexicana, BBQ Y Mucho Mas","['foodtrucks', 'mexican']",30.210175,-97.651863,2777 Hwy 71 E,78617,,5,1,https://www.yelp.com/biz/los-queretanos-comida-mexicana-bbq-y-mucho-mas-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
OdQxJxTNTFDP8HfqapS4sA,Tacos Garcilita,"['foodtrucks', 'mexican']",30.19939,-97.77584,6201 S Congress Ave,78745,,5,1,https://www.yelp.com/biz/tacos-garcilita-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
onw3rs2-13aARiHpA3XPyw,Texas Ice House Sno-Balls,"['foodtrucks', 'shavedice']",30.19985901,-97.80801949,,78745,$,4.5,3,https://www.yelp.com/biz/texas-ice-house-sno-balls-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
4XSH2keAzoTrN_KMQOvvlA,Taqueria Piedra Grande,['foodtrucks'],30.35976584,-97.69048186,408 E Rundberg Ln,78753,$,5,1,https://www.yelp.com/biz/taqueria-piedra-grande-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
OisUeKWg0s8bTflg0Z97Ew,South Austin Sno,"['icecream', 'foodtrucks']",30.218414,-97.795941,5300 Manchaca Rd,78745,$,4.5,37,https://www.yelp.com/biz/south-austin-sno-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
Rp347VVVCKzcJ-pGIl4DPQ,Elsie's Egg Rolls,"['foodtrucks', 'filipino']",30.54357,-97.54293,,78634,$,4.5,17,https://www.yelp.com/biz/elsies-egg-rolls-hutto?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
IhjL6tHWz5y2aNK-2U02BA,Liberation Kitchen,"['restaurants', 'foodtrucks']",30.38261063,-97.72003021,2314 Rutland Dr,78758,,4.5,3,https://www.yelp.com/biz/liberation-kitchen-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
OlBWDMIfCKCTp7dbI6aRSA,Livy Lu New Orleans Style Snowballs,"['foodtrucks', 'desserts', 'shavedice']",30.19427805,-97.9248195,12024 Hwy 290 W,78758,$,5,3,https://www.yelp.com/biz/livy-lu-new-orleans-style-snowballs-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
9UsElPIjW7Zqo-2_GUZkXg,Taqueria el Torito,"['foodtrucks', 'tacos']",30.27031,-97.69738,1140 Airport Blvd,78702,$,5,4,https://www.yelp.com/biz/taqueria-el-torito-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
qiZtMngjB06kL06CrRCPlA,Raul's Tacqueria,"['foodtrucks', 'localflavor', 'importedfood']",30.35856482,-97.68939567,589-761 East Rundberg Ln,78753,$,1.5,3,https://www.yelp.com/biz/rauls-tacqueria-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
5Gs8O8uSdE_91qQiZ5NlFw,Liberation Fish,"['seafood', 'fishnchips', 'foodtrucks']",30.2610311,-97.7575679,1210 Barton Springs Rd,78704,,3.5,2,https://www.yelp.com/biz/liberation-fish-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
VtDfgWFmTZ0tnpkQ82v_kQ,Colibri Cuisine,"['mexican', 'foodtrucks']",30.26963,-97.748435,W 6th St & Nueces,78701,$,3.5,11,https://www.yelp.com/biz/colibri-cuisine-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
bA-ixdKBgmfJBP1bDBLn-w,Heretic Handhelds,"['foodtrucks', 'burgers', 'sandwiches']",30.26477051,-97.78716278,,78746,$,2.5,5,https://www.yelp.com/biz/heretic-handhelds-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
gdKzi8t9ARZrkD7RnKtP9A,Big Kahuna Donuts Trailer,"['donuts', 'coffee', 'foodtrucks']",30.40258,-97.85521,6900 N RR 620,78732,,1,1,https://www.yelp.com/biz/big-kahuna-donuts-trailer-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
2yZgqF0mE06-9NJrad9WOQ,Simply WOW,"['creperies', 'sandwiches', 'foodtrucks']",30.26724277,-97.7370677,519 E 7th St,78701,,3,6,https://www.yelp.com/biz/simply-wow-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
c6JCGgY7_qtfNdPjjDjJiw,Torres Taqueria #2,"['mexican', 'foodtrucks']",30.21435928,-97.65779877,2610 Guadalupe,78705,$,4.5,2,https://www.yelp.com/biz/torres-taqueria-2-del-valle?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
ik1sxcPJbIZXTZ4OCl9dNQ,Taqueria La Guera,"['foodtrucks', 'breakfast_brunch', 'mexican']",30.2232414,-97.77140948,4221 S 1st St,78745,,3,1,https://www.yelp.com/biz/taqueria-la-guera-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
NMXUnVAXFYX2-fNQ0swocA,Pho-Lisha's Food Truck,"['foodtrucks', 'cajun', 'asianfusion']",30.00052,-98.10086,14306 RR 12,78676,$$,4.5,24,https://www.yelp.com/biz/pho-lishas-food-truck-wimberley?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
z8db_D0rCsQy1r5RjQ0dwQ,High On The Hog BBQ,"['bbq', 'foodtrucks']",30.03026928,-97.82522038,1300 Windy Hill Rd,78640,,5,8,https://www.yelp.com/biz/high-on-the-hog-bbq-kyle?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
91G8VNXQmHb-5skJmuhLxw,Shaved Ice Island,"['foodtrucks', 'shavedice', 'catering']",30.20686,-97.81649,2701 W William Cannon Dr,78745,$,5,48,https://www.yelp.com/biz/shaved-ice-island-austin-5?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
NZzS0rPu9DK0LukRguNk9g,El Norteno Pollos Asados,['foodtrucks'],30.44756673,-97.80408031,11802 Millwright Pkwy,78750,,1,1,https://www.yelp.com/biz/el-norteno-pollos-asados-austin-5?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
NzNgB_AD_khHB4w-Fo95_Q,Flats,['foodtrucks'],30.64605713,-97.68005371,402 W Morrow St,78626,$,5,3,https://www.yelp.com/biz/flats-georgetown-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
vpfZJiQc-iGKBOWwp8ovWg,Triforks Food Truck,"['newamerican', 'foodtrucks', 'sandwiches']",30.018685,-98.117169,1 Woodcreek Cir,78676,,4.5,7,https://www.yelp.com/biz/triforks-food-truck-wimberley?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
38l1rXY3XEHEy1bGSXqFpw,Cheesesteak Factory,"['cheesesteaks', 'foodtrucks', 'sandwiches']",30.27072906,-97.7432251,,78701,$$,3.5,4,https://www.yelp.com/biz/cheesesteak-factory-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
vUtrBp3qfXGD4-2NSAOOHA,Amazian Food,['foodtrucks'],30.26665327,-97.74476096,,78747,,5,1,https://www.yelp.com/biz/amazian-food-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
fYggOYE_5v8_zJVilX4E1w,Yalla Burgers & Wings,"['burgers', 'chicken_wings', 'foodtrucks']",30.268202,-97.736243,717 Red Red River,78701,$,3,25,https://www.yelp.com/biz/yalla-burgers-and-wings-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
wcIHarPFZl1p6vV8w8WJkQ,Daniel's Burgers,"['burgers', 'foodtrucks']",30.3515401,-97.3848782,121 Anderson Dr,78621,$$,4.5,18,https://www.yelp.com/biz/daniels-burgers-elgin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
MG6HL1VyyCwBSjMXmYpLbA,Bee Caves BBQ,"['bbq', 'foodtrucks']",30.31501,-97.85575,8414 Bee Caves Rd,78746,$,3.5,21,https://www.yelp.com/biz/bee-caves-bbq-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
kspyf16soxCRqx03At1mbQ,Erin's Kitchen and Dining,['foodtrucks'],30.228809,-97.764694,3607 Tallison Ter,78704,,4,1,https://www.yelp.com/biz/erins-kitchen-and-dining-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
3W0XAhQ-_iZv5SAFArE3Bw,Frozy's Shaved Ice,"['icecream', 'shavedice', 'foodtrucks']",30.3211441,-97.95305634,3595 Ranch Rd 620 S,78738,$,4,5,https://www.yelp.com/biz/frozys-shaved-ice-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
lDEznTpZKbCPeNXzxc6jKQ,Sno Garden,"['foodtrucks', 'shavedice', 'icecream']",30.4523849,-97.8286209,11211 Ranch Rd 620 N,78723,$,5,1,https://www.yelp.com/biz/sno-garden-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
ZlIUV5wDsUrQJ1AgANG47g,Casey's New Orleans Snowballs,"['icecream', 'foodtrucks']",30.3120767,-97.714964,808 E 51st St,78751,$,4.5,275,https://www.yelp.com/biz/caseys-new-orleans-snowballs-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
jxAJ7A-X2WZgAdS4YnifdQ,Jep's Southern Roots,"['southern', 'foodtrucks', 'cajun']",30.29117388,-98.07566665,19510 Hamilton Pool Rd,78620,$$,3,33,https://www.yelp.com/biz/jeps-southern-roots-dripping-springs?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
4DOAmLGlWlJ0t1Z4OJzFYw,John Mueller Black Box Barbecue,"['foodtrucks', 'bbq', 'sandwiches']",30.63587683,-97.67592095,201 E 9th St,78626,$$,4.5,89,https://www.yelp.com/biz/john-mueller-black-box-barbecue-georgetown?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
ldeqPhpNAHAchQprx8R4JQ,Beltran BBQ & Catering,"['foodtrucks', 'bbq']",30.37743681,-97.67660092,11300 E Braker Ln,78754,,2.5,3,https://www.yelp.com/biz/beltran-bbq-and-catering-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
alxtMz0WylbT1foeQnapGg,The Junction Drinkery & Eatery,"['foodtrucks', 'beerbar', 'musicvenues']",29.94231,-98.09369,200 Fm 32,78666,$$,5,10,https://www.yelp.com/biz/the-junction-drinkery-and-eatery-san-marcos-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
BYfV2gvxs8muBQoKAxT5Mw,Bahama Freeze,"['shavedice', 'icecream', 'foodtrucks']",30.2009,-97.83835,8213 Brodie Ln,78745,$,4.5,24,https://www.yelp.com/biz/bahama-freeze-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
StlVpb3k7afHFMGNhjbejw,Connor's Creamery,"['foodtrucks', 'icecream']",30.44635301,-97.68600751,14735 Bratton Ln,78728,$,5,9,https://www.yelp.com/biz/connors-creamery-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
ykuJjYKQznr6PWk7J6GOxQ,Tryst,"['foodtrucks', 'tradamerican']",30.52344,-97.82414,601 E Whitestone Blvd,78613,,3,2,https://www.yelp.com/biz/tryst-cedar-park?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
IIx9RtqvgxJcbEvciSrVPw,Holla Mode Thai Style Ice Cream,"['foodtrucks', 'icecream']",30.31504124,-97.741231,1309  W 45th St,78756,$$$,2.5,13,https://www.yelp.com/biz/holla-mode-thai-style-ice-cream-austin-5?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
TrSw32qt-L-Pc_--J0qqvw,Hands Off My Funnel Cake,"['foodtrucks', 'desserts', 'icecream']",30.56639842,-97.68941048,4401 N Ih 35,78664,$,4,8,https://www.yelp.com/biz/hands-off-my-funnel-cake-round-rock?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
d-vGAZ1YN8Lw2RX03b9MSQ,St. Pita's,"['greek', 'foodtrucks']",29.9308866,-98.0716236,101 Oakwood Lp,78666,$,4.5,90,https://www.yelp.com/biz/st-pitas-san-marcos?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
X71HbDBn6m6fKujiySJD-Q,Fullhouse BBQ,"['bbq', 'foodtrucks']",30.64659234,-97.67995989,402 W Morrow St,78626,$,4.5,63,https://www.yelp.com/biz/fullhouse-bbq-georgetown?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
8Bav3rDfhaLRYYdmBTgzdg,The Peached Tortilla,['foodtrucks'],30.46774055,-97.80691865,12617 Ridgeline Blvd,78613,$,5,1,https://www.yelp.com/biz/the-peached-tortilla-cedar-park?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
ZfSNwr3Xeia29E1b-tiKEQ,Wanderlust Coffee Shop Kiosk #2,"['coffee', 'foodtrucks']",30.36998,-97.68821,,78753,$$,4.5,4,https://www.yelp.com/biz/wanderlust-coffee-shop-kiosk-2-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
ZPHpFqrQYrMP_6JmvDtt2A,Sinbad Mediterranean Food,"['mediterranean', 'foodtrucks']",30.27006,-97.74872,604 W 6th St,78701,,3.5,4,https://www.yelp.com/biz/sinbad-mediterranean-food-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
Uplco99HLRAwrd937-9aPw,Dripping Wings,"['foodtrucks', 'cajun', 'bbq']",30.19334896,-98.10076949,1005 W Hwy 290,78620,,5,7,https://www.yelp.com/biz/dripping-wings-dripping-springs?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
Nx38FDvoGOUVcS7YIPh4aQ,Bomb Tacos,"['mexican', 'foodtrucks']",30.25543444,-97.71798134,96 Rainey St,78701,$,3.5,22,https://www.yelp.com/biz/bomb-tacos-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
kJgw7oy4kxom4jQ1vGCd_g,Wild Magnolias,"['foodtrucks', 'soulfood', 'tradamerican']",30.447825,-97.662762,15424 Fm 1825,78660,,5,4,https://www.yelp.com/biz/wild-magnolias-pflugerville?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
9SmRaz4STZHoQ_QhKJ8XZQ,Grandpas Tacos,['foodtrucks'],30.33207321,-98.0245285,18214 State Hwy 71,78669,$,4,20,https://www.yelp.com/biz/grandpas-tacos-spicewood?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
